period,source,record_id,answer,tags
2,nb_schedule,NB100322,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100323,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100324,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100325,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100326,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100327,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100328,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100329,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100330,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100331,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100332,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100333,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100334,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100335,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100336,S1-H3-CTRL-EPMS,
2,nb_schedule,NB100337,NO_WBS,loe
2,nb_schedule,NB100338,NO_WBS,loe
2,nb_schedule,NB100339,NO_WBS,loe
2,nb_schedule,NB100340,S1-H1-ELEC-SWG,
2,nb_schedule,NB100341,S1-H2-ELEC-SWG,
2,nb_schedule,NB100342,S1-H3-ELEC-SWG,
3,nb_schedule,NB100001,S1-H1-ELEC-SWG,
3,nb_schedule,NB100002,S1-H1-ELEC-SWG,
3,nb_schedule,NB100003,S1-H1-ELEC-SWG,
3,nb_schedule,NB100004,S1-H1-ELEC-SWG,
3,nb_schedule,NB100005,S1-H1-ELEC-SWG,
3,nb_schedule,NB100006,S1-H1-ELEC-SWG,
3,nb_schedule,NB100007,S1-H1-ELEC-SWG,
3,nb_schedule,NB100008,S1-H1-ELEC-SWG,
3,nb_schedule,NB100009,S1-H1-ELEC-SWG,
3,nb_schedule,NB100010,S1-H1-ELEC-SWG,
3,nb_schedule,NB100011,S1-H1-ELEC-SWG,
3,nb_schedule,NB100012,S1-H1-ELEC-SWG,
3,nb_schedule,NB111645,S1-H1-ELEC-UPS,
3,nb_schedule,NB100014,S1-H1-ELEC-UPS,
3,nb_schedule,NB100015,S1-H1-ELEC-UPS,
3,nb_schedule,NB100016,S1-H1-ELEC-UPS,
3,nb_schedule,NB100017,S1-H1-ELEC-UPS,
3,nb_schedule,NB111646,S1-H1-ELEC-UPS,
3,nb_schedule,NB100019,S1-H1-ELEC-UPS,dup_id
3,nb_schedule,NB100020,S1-H1-ELEC-UPS,dup_id
3,nb_schedule,NB100021,S1-H1-ELEC-UPS,
3,nb_schedule,NB100022,S1-H1-ELEC-UPS,
3,nb_schedule,NB111659,S1-H1-ELEC-UPS,
3,nb_schedule,NB100024,S1-H1-ELEC-UPS,
3,nb_schedule,NB100025,S1-H1-ELEC-UPS,
3,nb_schedule,NB100026,S1-H1-ELEC-UPS,
3,nb_schedule,NB100027,S1-H1-ELEC-UPS,
3,nb_schedule,NB100028,S1-H1-ELEC-UPS,
3,nb_schedule,NB100029,S1-H1-ELEC-UPS,
3,nb_schedule,NB100030,S1-H1-ELEC-UPS,
3,nb_schedule,NB100031,S1-H1-ELEC-BUS,
3,nb_schedule,NB100032,S1-H1-ELEC-BUS,
3,nb_schedule,NB100033,S1-H1-ELEC-BUS,
3,nb_schedule,NB100034,S1-H1-ELEC-BUS,
3,nb_schedule,NB100035,S1-H1-ELEC-BUS,
3,nb_schedule,NB100036,S1-H1-ELEC-BUS,
3,nb_schedule,NB111660,S1-H1-ELEC-BUS,
3,nb_schedule,NB100038,S1-H1-ELEC-BUS,
3,nb_schedule,NB100039,S1-H1-ELEC-BUS,blank_id
3,nb_schedule,NB100040,S1-H1-ELEC-BUS,
3,nb_schedule,NB100041,S1-H1-ELEC-BUS,
3,nb_schedule,NB100042,S1-H1-ELEC-BUS,
3,nb_schedule,NB100043,S1-H1-ELEC-BUS,
3,nb_schedule,NB100044,S1-H1-ELEC-BUS,dup_id
3,nb_schedule,NB100045,S1-H1-ELEC-BUS,
3,nb_schedule,NB100046,S1-H1-ELEC-BUS,
3,nb_schedule,NB100047,S1-H1-ELEC-BUS,
3,nb_schedule,NB100048,S1-H1-ELEC-BUS,
3,nb_schedule,NB100049,S1-H1-MECH-CRAH,
3,nb_schedule,NB100050,S1-H1-MECH-CRAH,
3,nb_schedule,NB100051,S1-H1-MECH-CRAH,
3,nb_schedule,NB100052,S1-H1-MECH-CRAH,
3,nb_schedule,NB100053,S1-H1-MECH-CRAH,
3,nb_schedule,NB100054,S1-H1-MECH-CRAH,
3,nb_schedule,NB100055,S1-H1-MECH-CRAH,
3,nb_schedule,NB100056,S1-H1-MECH-CRAH,
3,nb_schedule,NB100057,S1-H1-MECH-CRAH,
3,nb_schedule,NB100058,S1-H1-MECH-CRAH,
3,nb_schedule,NB100059,S1-H1-MECH-CRAH,
3,nb_schedule,NB100060,S1-H1-MECH-CRAH,
3,nb_schedule,NB100061,S1-H1-MECH-CRAH,
3,nb_schedule,NB100062,S1-H1-MECH-CRAH,
3,nb_schedule,NB100063,S1-H1-MECH-CRAH,
3,nb_schedule,NB100064,S1-H1-MECH-CRAH,
3,nb_schedule,NB100065,S1-H1-MECH-CRAH,
3,nb_schedule,NB100066,S1-H1-MECH-CRAH,
3,nb_schedule,NB100067,S1-H1-MECH-CHW,
3,nb_schedule,NB100068,S1-H1-MECH-CHW,
3,nb_schedule,NB100069,S1-H1-MECH-CHW,
3,nb_schedule,NB100070,S1-H1-MECH-CHW,
3,nb_schedule,NB100071,S1-H1-MECH-CHW,
3,nb_schedule,NB100072,S1-H1-MECH-CHW,
3,nb_schedule,NB100073,S1-H1-MECH-CHW,
3,nb_schedule,NB100074,S1-H1-MECH-CHW,
3,nb_schedule,NB100075,S1-H1-MECH-CHW,
3,nb_schedule,NB100076,S1-H1-CTRL-BMS,
3,nb_schedule,NB100077,S1-H1-CTRL-BMS,
3,nb_schedule,NB100078,S1-H1-CTRL-BMS,
3,nb_schedule,NB100079,S1-H1-CTRL-BMS,
3,nb_schedule,NB100080,S1-H1-CTRL-BMS,
3,nb_schedule,NB100081,S1-H1-CTRL-BMS,
3,nb_schedule,NB100082,S1-H1-CTRL-BMS,
3,nb_schedule,NB100083,S1-H1-CTRL-BMS,
3,nb_schedule,NB100084,S1-H1-CTRL-BMS,
3,nb_schedule,NB100085,S1-H1-CTRL-BMS,
3,nb_schedule,NB100086,S1-H1-CTRL-BMS,
3,nb_schedule,NB100087,S1-H1-CTRL-BMS,
3,nb_schedule,NB100088,S1-H1-CTRL-BMS,
3,nb_schedule,NB111661,S1-H1-CTRL-BMS,
3,nb_schedule,NB111662,S1-H1-CTRL-BMS,|ambiguous_id
3,nb_schedule,NB111662,S1-H1-CTRL-BMS,dup_id|ambiguous_id
3,nb_schedule,NB100092,S1-H1-CTRL-BMS,
3,nb_schedule,NB100093,S1-H1-CTRL-BMS,
3,nb_schedule,NB100094,S1-H1-CTRL-BMS,
3,nb_schedule,NB100095,S1-H1-CTRL-BMS,
3,nb_schedule,NB100096,S1-H1-CTRL-BMS,
3,nb_schedule,NB100097,S1-H1-CTRL-BMS,
3,nb_schedule,NB100098,S1-H1-CTRL-BMS,
3,nb_schedule,NB100099,S1-H1-CTRL-BMS,
3,nb_schedule,NB100100,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100101,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100102,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100103,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100104,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100105,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100106,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100107,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100108,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100109,S1-H1-CTRL-EPMS,
3,nb_schedule,NB111647,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100111,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100112,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100113,S1-H1-CTRL-EPMS,
3,nb_schedule,NB111663,S1-H1-CTRL-EPMS,
3,nb_schedule,NB100115,S1-H2-ELEC-SWG,
3,nb_schedule,NB111649,S1-H2-ELEC-SWG,
3,nb_schedule,NB100117,S1-H2-ELEC-SWG,
3,nb_schedule,NB100118,S1-H2-ELEC-SWG,
3,nb_schedule,NB100119,S1-H2-ELEC-SWG,
3,nb_schedule,NB100120,S1-H2-ELEC-SWG,
3,nb_schedule,NB100121,S1-H2-ELEC-SWG,
3,nb_schedule,NB100122,S1-H2-ELEC-SWG,
3,nb_schedule,NB100123,S1-H2-ELEC-SWG,
3,nb_schedule,NB100124,S1-H2-ELEC-SWG,dup_id
3,nb_schedule,NB100125,S1-H2-ELEC-SWG,
3,nb_schedule,NB100126,S1-H2-ELEC-SWG,
3,nb_schedule,NB100127,S1-H2-ELEC-UPS,blank_id
3,nb_schedule,NB111664,S1-H2-ELEC-UPS,blank_id
3,nb_schedule,NB100129,S1-H2-ELEC-UPS,
3,nb_schedule,NB100130,S1-H2-ELEC-UPS,
3,nb_schedule,NB100131,S1-H2-ELEC-UPS,
3,nb_schedule,NB100132,S1-H2-ELEC-UPS,
3,nb_schedule,NB100133,S1-H2-ELEC-UPS,
3,nb_schedule,,S1-H2-ELEC-UPS,blank_id|blank_id|ambiguous_id
3,nb_schedule,NB100135,S1-H2-ELEC-UPS,
3,nb_schedule,NB100136,S1-H2-ELEC-UPS,
3,nb_schedule,NB100137,S1-H2-ELEC-UPS,
3,nb_schedule,NB100138,S1-H2-ELEC-UPS,
3,nb_schedule,NB100139,S1-H2-ELEC-BUS,
3,nb_schedule,NB100140,S1-H2-ELEC-BUS,
3,nb_schedule,NB100141,S1-H2-ELEC-BUS,
3,nb_schedule,NB100142,S1-H2-ELEC-BUS,
3,nb_schedule,NB100143,S1-H2-ELEC-BUS,
3,nb_schedule,NB100144,S1-H2-ELEC-BUS,
3,nb_schedule,NB100145,S1-H2-ELEC-BUS,
3,nb_schedule,NB100146,S1-H2-ELEC-BUS,
3,nb_schedule,NB100147,S1-H2-ELEC-BUS,
3,nb_schedule,NB100148,S1-H2-ELEC-BUS,
3,nb_schedule,NB100149,S1-H2-ELEC-BUS,
3,nb_schedule,NB100150,S1-H2-ELEC-BUS,
3,nb_schedule,NB100151,S1-H2-ELEC-BUS,
3,nb_schedule,NB111665,S1-H2-ELEC-BUS,
3,nb_schedule,NB100153,S1-H2-ELEC-BUS,
3,nb_schedule,NB100154,S1-H2-ELEC-BUS,
3,nb_schedule,NB100155,S1-H2-ELEC-BUS,
3,nb_schedule,NB100156,S1-H2-ELEC-BUS,
3,nb_schedule,NB111666,S1-H2-ELEC-BUS,
3,nb_schedule,NB100158,S1-H2-ELEC-BUS,
3,nb_schedule,NB111667,S1-H2-ELEC-BUS,
3,nb_schedule,NB100160,S1-H2-ELEC-BUS,
3,nb_schedule,NB100161,S1-H2-ELEC-BUS,blank_id
3,nb_schedule,NB100162,S1-H2-ELEC-BUS,
3,nb_schedule,NB111668,S1-H2-MECH-CRAH,
3,nb_schedule,NB100164,S1-H2-MECH-CRAH,
3,nb_schedule,NB100165,S1-H2-MECH-CRAH,
3,nb_schedule,NB100166,S1-H2-MECH-CRAH,
3,nb_schedule,NB100167,S1-H2-MECH-CRAH,
3,nb_schedule,NB100168,S1-H2-MECH-CRAH,
3,nb_schedule,NB100169,S1-H2-MECH-CRAH,
3,nb_schedule,NB100170,S1-H2-MECH-CRAH,
3,nb_schedule,NB100171,S1-H2-MECH-CRAH,
3,nb_schedule,NB100172,S1-H2-MECH-CRAH,
3,nb_schedule,NB100173,S1-H2-MECH-CRAH,
3,nb_schedule,NB100174,S1-H2-MECH-CRAH,
3,nb_schedule,NB100175,S1-H2-MECH-CRAH,
3,nb_schedule,NB100176,S1-H2-MECH-CRAH,
3,nb_schedule,NB111650,S1-H2-MECH-CRAH,
3,nb_schedule,NB100178,S1-H2-MECH-CRAH,
3,nb_schedule,NB100179,S1-H2-MECH-CRAH,
3,nb_schedule,NB111651,S1-H2-MECH-CRAH,
3,nb_schedule,NB100181,S1-H2-MECH-CRAH,dup_id
3,nb_schedule,NB100182,S1-H2-MECH-CRAH,
3,nb_schedule,NB100183,S1-H2-MECH-CRAH,
3,nb_schedule,NB100184,S1-H2-MECH-CHW,
3,nb_schedule,NB100185,S1-H2-MECH-CHW,
3,nb_schedule,NB100186,S1-H2-MECH-CHW,
3,nb_schedule,NB100187,S1-H2-MECH-CHW,
3,nb_schedule,NB100188,S1-H2-MECH-CHW,
3,nb_schedule,NB100189,S1-H2-MECH-CHW,
3,nb_schedule,NB100190,S1-H2-CTRL-BMS,blank_id
3,nb_schedule,NB100191,S1-H2-CTRL-BMS,
3,nb_schedule,NB100192,S1-H2-CTRL-BMS,
3,nb_schedule,NB100193,S1-H2-CTRL-BMS,
3,nb_schedule,NB111652,S1-H2-CTRL-BMS,
3,nb_schedule,NB100195,S1-H2-CTRL-BMS,
3,nb_schedule,NB100196,S1-H2-CTRL-BMS,
3,nb_schedule,NB100197,S1-H2-CTRL-BMS,
3,nb_schedule,NB100198,S1-H2-CTRL-BMS,
3,nb_schedule,NB100199,S1-H2-CTRL-BMS,
3,nb_schedule,NB100200,S1-H2-CTRL-BMS,
3,nb_schedule,NB100201,S1-H2-CTRL-BMS,
3,nb_schedule,NB100202,S1-H2-CTRL-BMS,
3,nb_schedule,NB100203,S1-H2-CTRL-BMS,
3,nb_schedule,NB100204,S1-H2-CTRL-BMS,
3,nb_schedule,NB100205,S1-H2-CTRL-BMS,
3,nb_schedule,NB100206,S1-H2-CTRL-BMS,
3,nb_schedule,NB100207,S1-H2-CTRL-BMS,
3,nb_schedule,NB100208,S1-H2-CTRL-BMS,
3,nb_schedule,NB111669,S1-H2-CTRL-BMS,
3,nb_schedule,NB100210,S1-H2-CTRL-BMS,
3,nb_schedule,NB100211,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100212,S1-H2-CTRL-EPMS,
3,nb_schedule,NB111653,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100214,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100215,S1-H2-CTRL-EPMS,blank_id
3,nb_schedule,NB100216,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100217,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100218,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100219,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100220,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100221,S1-H2-CTRL-EPMS,blank_id
3,nb_schedule,NB100222,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100223,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100224,S1-H2-CTRL-EPMS,dup_id
3,nb_schedule,NB100225,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100226,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100227,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100228,S1-H2-CTRL-EPMS,
3,nb_schedule,NB100229,S1-H3-ELEC-SWG,
3,nb_schedule,NB111654,S1-H3-ELEC-SWG,
3,nb_schedule,NB100231,S1-H3-ELEC-SWG,
3,nb_schedule,NB100232,S1-H3-ELEC-SWG,
3,nb_schedule,NB100233,S1-H3-ELEC-SWG,
3,nb_schedule,NB100234,S1-H3-ELEC-SWG,dup_id
3,nb_schedule,NB100235,S1-H3-ELEC-SWG,
3,nb_schedule,NB100236,S1-H3-ELEC-SWG,
3,nb_schedule,NB100237,S1-H3-ELEC-SWG,
3,nb_schedule,NB100238,S1-H3-ELEC-UPS,
3,nb_schedule,NB100239,S1-H3-ELEC-UPS,
3,nb_schedule,NB100240,S1-H3-ELEC-UPS,
3,nb_schedule,NB100241,S1-H3-ELEC-UPS,
3,nb_schedule,NB100242,S1-H3-ELEC-UPS,
3,nb_schedule,NB100243,S1-H3-ELEC-UPS,
3,nb_schedule,NB111670,S1-H3-ELEC-UPS,
3,nb_schedule,NB100245,S1-H3-ELEC-UPS,
3,nb_schedule,NB100246,S1-H3-ELEC-UPS,
3,nb_schedule,NB100247,S1-H3-ELEC-UPS,blank_id
3,nb_schedule,NB100248,S1-H3-ELEC-UPS,
3,nb_schedule,NB100249,S1-H3-ELEC-UPS,
3,nb_schedule,NB100250,S1-H3-ELEC-UPS,
3,nb_schedule,NB100251,S1-H3-ELEC-UPS,
3,nb_schedule,NB100252,S1-H3-ELEC-UPS,
3,nb_schedule,NB100253,S1-H3-ELEC-UPS,
3,nb_schedule,NB111655,S1-H3-ELEC-UPS,
3,nb_schedule,NB100255,S1-H3-ELEC-UPS,
3,nb_schedule,NB100256,S1-H3-ELEC-BUS,
3,nb_schedule,NB100257,S1-H3-ELEC-BUS,
3,nb_schedule,NB100258,S1-H3-ELEC-BUS,
3,nb_schedule,NB100259,S1-H3-ELEC-BUS,
3,nb_schedule,NB100260,S1-H3-ELEC-BUS,
3,nb_schedule,NB100261,S1-H3-ELEC-BUS,
3,nb_schedule,NB111671,S1-H3-ELEC-BUS,
3,nb_schedule,NB100263,S1-H3-ELEC-BUS,
3,nb_schedule,NB100264,S1-H3-ELEC-BUS,dup_id
3,nb_schedule,NB100265,S1-H3-ELEC-BUS,
3,nb_schedule,NB100266,S1-H3-ELEC-BUS,
3,nb_schedule,NB100267,S1-H3-ELEC-BUS,dup_id
3,nb_schedule,NB100268,S1-H3-ELEC-BUS,
3,nb_schedule,NB100269,S1-H3-ELEC-BUS,
3,nb_schedule,NB100270,S1-H3-ELEC-BUS,
3,nb_schedule,NB100271,S1-H3-MECH-CRAH,
3,nb_schedule,NB100272,S1-H3-MECH-CRAH,
3,nb_schedule,NB100273,S1-H3-MECH-CRAH,
3,nb_schedule,NB100274,S1-H3-MECH-CRAH,
3,nb_schedule,NB100275,S1-H3-MECH-CRAH,
3,nb_schedule,NB100276,S1-H3-MECH-CRAH,
3,nb_schedule,NB100277,S1-H3-MECH-CRAH,
3,nb_schedule,NB100278,S1-H3-MECH-CRAH,
3,nb_schedule,NB100279,S1-H3-MECH-CRAH,
3,nb_schedule,NB111656,S1-H3-MECH-CRAH,
3,nb_schedule,NB100281,S1-H3-MECH-CRAH,
3,nb_schedule,NB100282,S1-H3-MECH-CRAH,dup_id
3,nb_schedule,NB100283,S1-H3-MECH-CRAH,
3,nb_schedule,NB100284,S1-H3-MECH-CRAH,
3,nb_schedule,NB100285,S1-H3-MECH-CRAH,
3,nb_schedule,NB100286,S1-H3-MECH-CRAH,
3,nb_schedule,NB100287,S1-H3-MECH-CRAH,
3,nb_schedule,NB100288,S1-H3-MECH-CRAH,
3,nb_schedule,NB100289,S1-H3-MECH-CRAH,
3,nb_schedule,NB100290,S1-H3-MECH-CRAH,
3,nb_schedule,NB111672,S1-H3-MECH-CRAH,
3,nb_schedule,NB100292,S1-H3-MECH-CRAH,
3,nb_schedule,NB111657,S1-H3-MECH-CRAH,
3,nb_schedule,NB100294,S1-H3-MECH-CRAH,
3,nb_schedule,NB100295,S1-H3-MECH-CHW,
3,nb_schedule,NB100296,S1-H3-MECH-CHW,blank_id
3,nb_schedule,NB100297,S1-H3-MECH-CHW,
3,nb_schedule,NB100298,S1-H3-MECH-CHW,dup_id
3,nb_schedule,NB100299,S1-H3-MECH-CHW,blank_id
3,nb_schedule,NB100300,S1-H3-MECH-CHW,
3,nb_schedule,NB100301,S1-H3-CTRL-BMS,
3,nb_schedule,NB100302,S1-H3-CTRL-BMS,
3,nb_schedule,NB100303,S1-H3-CTRL-BMS,
3,nb_schedule,NB111673,S1-H3-CTRL-BMS,
3,nb_schedule,NB100305,S1-H3-CTRL-BMS,
3,nb_schedule,NB111674,S1-H3-CTRL-BMS,
3,nb_schedule,NB100307,S1-H3-CTRL-BMS,
3,nb_schedule,NB100308,S1-H3-CTRL-BMS,
3,nb_schedule,NB100309,S1-H3-CTRL-BMS,
3,nb_schedule,NB100310,S1-H3-CTRL-BMS,
3,nb_schedule,NB100311,S1-H3-CTRL-BMS,
3,nb_schedule,NB100312,S1-H3-CTRL-BMS,
3,nb_schedule,NB100313,S1-H3-CTRL-BMS,
3,nb_schedule,NB100314,S1-H3-CTRL-BMS,
3,nb_schedule,NB100315,S1-H3-CTRL-BMS,
3,nb_schedule,NB111675,S1-H3-CTRL-BMS,
3,nb_schedule,NB100317,S1-H3-CTRL-BMS,
3,nb_schedule,NB100318,S1-H3-CTRL-BMS,
3,nb_schedule,NB100319,S1-H3-CTRL-BMS,
3,nb_schedule,NB111658,S1-H3-CTRL-BMS,
3,nb_schedule,NB100321,S1-H3-CTRL-BMS,
3,nb_schedule,NB100322,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100323,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100324,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100325,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100326,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100327,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100328,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100329,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100330,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100331,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100332,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100333,S1-H3-CTRL-EPMS,
3,nb_schedule,NB111676,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100335,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100336,S1-H3-CTRL-EPMS,
3,nb_schedule,NB100337,NO_WBS,loe
3,nb_schedule,NB100338,NO_WBS,loe
3,nb_schedule,NB100339,NO_WBS,loe
3,nb_schedule,NB100340,S1-H1-ELEC-SWG,
3,nb_schedule,NB100341,S1-H2-ELEC-SWG,
3,nb_schedule,NB100342,S1-H3-ELEC-SWG,
1,nb_sov,101,S1-H1-ELEC-SWG,
1,nb_sov,102,S1-H1-ELEC-SWG,
1,nb_sov,103,S1-H1-ELEC-UPS,
1,nb_sov,104,S1-H1-ELEC-UPS,
1,nb_sov,105,S1-H1-ELEC-BUS,
1,nb_sov,106,S1-H1-ELEC-BUS,
1,nb_sov,107,S1-H1-MECH-CRAH,
1,nb_sov,108,S1-H1-MECH-CRAH,
1,nb_sov,109,S1-H1-MECH-CHW,
1,nb_sov,110,S1-H1-MECH-CHW,
1,nb_sov,111,S1-H1-CTRL-BMS,
1,nb_sov,112,S1-H1-CTRL-BMS,
1,nb_sov,113,S1-H1-CTRL-EPMS,
1,nb_sov,114,S1-H1-CTRL-EPMS,
1,nb_sov,115,S1-H2-ELEC-SWG,
1,nb_sov,116,S1-H2-ELEC-SWG,
1,nb_sov,117,S1-H2-ELEC-UPS,
1,nb_sov,118,S1-H2-ELEC-UPS,
1,nb_sov,119,S1-H2-ELEC-BUS,
1,nb_sov,120,S1-H2-ELEC-BUS,
1,nb_sov,121,S1-H2-MECH-CRAH,
1,nb_sov,122,S1-H2-MECH-CRAH,
1,nb_sov,123,S1-H2-MECH-CHW,
1,nb_sov,124,S1-H2-MECH-CHW,
1,nb_sov,125,S1-H2-CTRL-BMS,
1,nb_sov,126,S1-H2-CTRL-BMS,
1,nb_sov,127,S1-H2-CTRL-EPMS,
1,nb_sov,128,S1-H2-CTRL-EPMS,
1,nb_sov,129,S1-H3-ELEC-SWG,
1,nb_sov,130,S1-H3-ELEC-SWG,
1,nb_sov,131,S1-H3-ELEC-UPS,
1,nb_sov,132,S1-H3-ELEC-UPS,
1,nb_sov,133,S1-H3-ELEC-BUS,
1,nb_sov,134,S1-H3-ELEC-BUS,
1,nb_sov,135,S1-H3-MECH-CRAH,
1,nb_sov,136,S1-H3-MECH-CRAH,
1,nb_sov,137,S1-H3-MECH-CHW,
1,nb_sov,138,S1-H3-MECH-CHW,
1,nb_sov,139,S1-H3-CTRL-BMS,
1,nb_sov,140,S1-H3-CTRL-BMS,
1,nb_sov,141,S1-H3-CTRL-EPMS,
1,nb_sov,142,S1-H3-CTRL-EPMS,
1,nb_sov,143,NO_WBS,indirect
2,nb_sov,101,S1-H1-ELEC-SWG,
2,nb_sov,102,S1-H1-ELEC-SWG,
2,nb_sov,103,S1-H1-ELEC-UPS,
2,nb_sov,104,S1-H1-ELEC-UPS,
2,nb_sov,105,S1-H1-ELEC-BUS,
2,nb_sov,106,S1-H1-ELEC-BUS,
2,nb_sov,14758,S1-H1-MECH-CRAH,
2,nb_sov,108,S1-H1-MECH-CRAH,
2,nb_sov,109,S1-H1-MECH-CHW,
2,nb_sov,110,S1-H1-MECH-CHW,
2,nb_sov,111,S1-H1-CTRL-BMS,
2,nb_sov,112,S1-H1-CTRL-BMS,
2,nb_sov,113,S1-H1-CTRL-EPMS,
2,nb_sov,114,S1-H1-CTRL-EPMS,
2,nb_sov,115,S1-H2-ELEC-SWG,
2,nb_sov,116,S1-H2-ELEC-SWG,
2,nb_sov,117,S1-H2-ELEC-UPS,
2,nb_sov,14759,S1-H2-ELEC-UPS,
2,nb_sov,119,S1-H2-ELEC-BUS,
2,nb_sov,14760,S1-H2-ELEC-BUS,
2,nb_sov,121,S1-H2-MECH-CRAH,
2,nb_sov,122,S1-H2-MECH-CRAH,
2,nb_sov,123,S1-H2-MECH-CHW,
2,nb_sov,124,S1-H2-MECH-CHW,
2,nb_sov,125,S1-H2-CTRL-BMS,
2,nb_sov,126,S1-H2-CTRL-BMS,
2,nb_sov,127,S1-H2-CTRL-EPMS,
2,nb_sov,128,S1-H2-CTRL-EPMS,
2,nb_sov,129,S1-H3-ELEC-SWG,
2,nb_sov,130,S1-H3-ELEC-SWG,
2,nb_sov,131,S1-H3-ELEC-UPS,
2,nb_sov,132,S1-H3-ELEC-UPS,
2,nb_sov,133,S1-H3-ELEC-BUS,
2,nb_sov,134,S1-H3-ELEC-BUS,
2,nb_sov,135,S1-H3-MECH-CRAH,
2,nb_sov,136,S1-H3-MECH-CRAH,
2,nb_sov,137,S1-H3-MECH-CHW,
2,nb_sov,138,S1-H3-MECH-CHW,
2,nb_sov,139,S1-H3-CTRL-BMS,
2,nb_sov,140,S1-H3-CTRL-BMS,
2,nb_sov,141,S1-H3-CTRL-EPMS,
2,nb_sov,142,S1-H3-CTRL-EPMS,
2,nb_sov,143,NO_WBS,indirect
3,nb_sov,101,S1-H1-ELEC-SWG,
3,nb_sov,14761,S1-H1-ELEC-SWG,
3,nb_sov,103,S1-H1-ELEC-UPS,
3,nb_sov,104,S1-H1-ELEC-UPS,
3,nb_sov,105,S1-H1-ELEC-BUS,
3,nb_sov,106,S1-H1-ELEC-BUS,
3,nb_sov,14758,S1-H1-MECH-CRAH,
3,nb_sov,108,S1-H1-MECH-CRAH,
3,nb_sov,109,S1-H1-MECH-CHW,
3,nb_sov,110,S1-H1-MECH-CHW,
3,nb_sov,111,S1-H1-CTRL-BMS,
3,nb_sov,14762,S1-H1-CTRL-BMS,
3,nb_sov,113,S1-H1-CTRL-EPMS,
3,nb_sov,114,S1-H1-CTRL-EPMS,
3,nb_sov,115,S1-H2-ELEC-SWG,
3,nb_sov,116,S1-H2-ELEC-SWG,
3,nb_sov,117,S1-H2-ELEC-UPS,
3,nb_sov,14759,S1-H2-ELEC-UPS,
3,nb_sov,119,S1-H2-ELEC-BUS,
3,nb_sov,14760,S1-H2-ELEC-BUS,
3,nb_sov,121,S1-H2-MECH-CRAH,
3,nb_sov,122,S1-H2-MECH-CRAH,
3,nb_sov,123,S1-H2-MECH-CHW,
3,nb_sov,124,S1-H2-MECH-CHW,
3,nb_sov,125,S1-H2-CTRL-BMS,
3,nb_sov,126,S1-H2-CTRL-BMS,
3,nb_sov,127,S1-H2-CTRL-EPMS,
3,nb_sov,128,S1-H2-CTRL-EPMS,
